"","year","ccode","worldbank","country","iso2c","un","scode","wbregion","iso3c","polity","polity2","democ","autoc","unreg","physint","speech","new_empinx","wecon","wopol","wosoc","elecsd","gdp.pc.wdi","gdp.pc.un","pop.wdi","amnesty","statedept","milper","cinc","bdeadbest","INGO_uia","domestic9","rt_code","nyt","amnesty.uas","region","muslim","nyt.lagged"
"93",1980,572,"SWZ","Swaziland","SZ",748,"SWA","Southern Africa","SWZ",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,898.295868610952,1100.45200484119,603373,2,1,2,4.53e-05,0,48,0,"SWZ",0,NA,"Africa",0,NA
"94",1980,580,"MDG","Madagascar","MG",450,"MAG","Eastern Africa","MDG",-6,-6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,462.142857952103,373.277898487009,8746516,2,2,20,0.0006056,0,180,0,"MDG",0,NA,"Africa",7,NA
"95",1980,581,"COM","Comoros","KM",174,"COM","Eastern Africa","COM",-5,-5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,393.834339978299,393.8343404009,313598,2,2,1,2.14e-05,0,0,NA,"COM",0,NA,"Africa",NA,NA
"96",1980,590,"MUS","Mauritius","MU",480,"MAS","Eastern Africa","MUS",9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,1176.5468233587,1200.67624279598,966000,NA,1,0,6.86e-05,0,131,0,"MUS",0,NA,"Africa",16.6000003814697,NA
"97",1980,600,"MAR","Morocco","MA",504,"MOR","Northern Africa","MAR",-8,-8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,1056.63192431269,1062.18016264222,19798703,3,2,117,0.0031104,1300,300,0,"MAR",0,NA,"MENA",98.6999969482422,NA
"98",1980,615,"DZA","Algeria","DZ",12,"ALG","Northern Africa","DZA",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,2174.31746992706,2174.43949491783,19475204,2,1,101,0.003393,0,238,0,"DZA",0,NA,"MENA",99,NA
"99",1980,616,"TUN","Tunisia","TN",788,"TUN","Northern Africa","TUN",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,1369.52611185947,1521.68997977197,6384000,3,1,29,0.0007145,NA,294,0,"TUN",0,NA,"MENA",98,NA
"100",1980,620,"LBY","Libya","LY",434,"LIB","Northern Africa","LBY",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12405.012656159,3078255,4,4,53,0.001989,0,114,0,"LBY",0,NA,"MENA",97,NA
"101",1980,625,"SDN","Sudan","SD",729,"SUD","Northern Africa","SDN",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,398.391588690576,NA,14418063,3,2,65,0.001588,0,182,0,"SDN",0,NA,"MENA",70,NA
"102",1980,630,"IRN","Iran","IR",364,"IRN","Southern Asia","IRN",NA,-2,-88,-88,NA,NA,NA,NA,NA,NA,NA,NA,2315.3083046953,2364.39115055575,38889520,5,NA,305,0.0079636,NA,NA,4500,"IRN",3,NA,"MENA",99,NA
"103",1980,640,"TUR","Turkey","TR",792,"TUR","Western Asia","TUR",-5,-5,2,7,NA,NA,NA,NA,NA,NA,NA,NA,1566.74756485975,2106.25205173683,43905790,4,3,717,0.0095532,0,517,8000,"TUR",2,NA,"MENA",99.8000030517578,NA
"104",1980,645,"IRQ","Iraq","IQ",368,"IRQ","Western Asia","IRQ",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,3911.54233909961,912.474214696904,13653358,4,4,430,0.0060637,NA,176,0,"IRQ",0,NA,"MENA",97,NA
"105",1980,651,"EGY","Egypt","EG",818,"EGY","Northern Africa","EGY",-6,-6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,509.937559718772,447.766012942446,44931971,3,1,447,0.0074794,0,NA,0,"EGY",0,NA,"MENA",94,NA
"106",1980,652,"SYR","Syria","SY",760,"SYR","Western Asia","SYR",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,1458.4852059225,1467.83439749753,8956156,5,4,250,0.0031077,NA,NA,4687,"SYR",0,NA,"MENA",90,NA
"107",1980,660,"LBN","Lebanon","LB",422,"LEB","Western Asia","LBN",NA,0,-77,-77,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563.88368421311,2605294,NA,NA,18,0.0004654,0,362,4125,"LBN",0,NA,"MENA",70,NA
"108",1980,663,"JOR","Jordan","JO",400,"JOR","Western Asia","JOR",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,1792.62210881876,1759.59867881603,2181000,3,2,65,0.0008636,0,136,0,"JOR",0,NA,"MENA",96,NA
"109",1980,666,"ISR","Israel","IL",376,"ISR","Western Asia","ISR",9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,5616.54684015441,6343.99849587104,3878000,2,2,196,0.0032031,257,751,750,"ISR",0,NA,"MENA",14.6000003814697,NA
"110",1980,670,"SAU","Saudi Arabia","SA",682,"SAU","Western Asia","SAU",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,16692.4462509986,16715.9573070543,9843265,3,2,79,0.0087585,0,93,0,"SAU",0,NA,"MENA",100,NA
"111",1980,678,"YEM","Yemen North","YE",886,"YAR","Western Asia","YEM",-6,-6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.495851351543,7906977,NA,3,36,0.000583,0,NA,NA,"YEM",0,NA,"MENA",99,NA
"112",1980,680,"","Yemen South","YD",720,"YPR","Western Asia","YMD",-8,-8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.895483633259,NA,3,3,23,0.0003529,0,NA,0,"YMD",0,NA,"MENA",99,NA
"113",1980,690,"KWT","Kuwait","KW",414,"KUW","Western Asia","KWT",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,20881.5126376966,20919.2445410831,1371494,NA,NA,12,0.0011481,0,110,0,"KWT",0,NA,"MENA",85,NA
"114",1980,692,"BHR","Bahrain","BH",48,"BAH","Western Asia","BHR",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,8537.59730650467,10460.7830787041,359902,3,2,2,0.0004109,0,31,0,"BHR",0,NA,"MENA",100,NA
"115",1980,694,"QAT","Qatar","QA",634,"QAT","Western Asia","QAT",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,34990.0536539331,35029.4820721508,223752,NA,1,6,0.0004679,0,22,0,"QAT",0,NA,"MENA",NA,NA
"116",1980,696,"ARE","UAE","AE",784,"UAE","Western Asia","ARE",-8,-8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,42961.8382150634,42962.2229525416,1014825,NA,1,44,0.0013144,0,NA,125,"ARE",0,NA,"MENA",96,NA
"117",1980,698,"OMN","Oman","OM",512,"OMA","Western Asia","OMN",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,5181.81707735649,5419.39530857818,1154375,NA,2,15,0.0004953,0,11,0,"OMN",0,NA,"MENA",95,NA
"118",1980,700,"AFG","Afghanistan","AF",4,"AFG","Southern Asia","AFG",NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,276.29775135459,276.29775105406,13180431,5,5,43,0.0012174,35000,43,4562,"AFG",0,NA,"MENA",99,NA
"119",1980,710,"CHN","China","CN",156,"CHN","Eastern Asia","CHN",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,193.02306924323,311.499395463486,981235000,3,3,4650,0.1181877,0,71,250,"CHN",0,NA,"Asia",2.5,NA
"120",1980,712,"MNG","Mongolia","MN",496,"MON","Eastern Asia","MNG",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.328892540959,1689621,NA,NA,36,0.000447,0,50,0,"MNG",0,NA,"Asia",4,NA
"121",1980,713,"TWN","Taiwan","TW",NA,"TAW","Eastern Asia","TWN",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,465,0.0076861,0,NA,625,"TWN",0,NA,"Asia",0,NA
"122",1980,731,"PRK","Korea North","KP",408,"PRK","Eastern Asia","PRK",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.903644058455,17372172,NA,NA,700,0.0079516,0,NA,0,"PRK",0,NA,"Asia",0,NA
"123",1980,732,"KOR","Korea South","KR",410,"ROK","Eastern Asia","KOR",-8,-8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,1778.48024024935,1719.17839727469,38123775,3,3,600,0.0138224,0,NA,6250,"KOR",0,NA,"Asia",0,NA
"124",1980,740,"JPN","Japan","JP",392,"JPN","Eastern Asia","JPN",10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,9307.8392945921,9377.69129533253,116782000,NA,1,242,0.0530616,0,878,125,"JPN",0,NA,"Asia",0,NA
"125",1980,750,"IND","India","IN",356,"IND","Southern Asia","IND",8,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,271.249583860941,264.334205035993,698965575,4,3,1104,0.0515207,NA,733,7125,"IND",1,NA,"Asia",14,NA
"126",1980,760,"BTN","Bhutan","BT",64,"BHU","Southern Asia","BTN",-10,-10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,328.661268253751,311.556268418719,412745,NA,NA,4,8.67e-05,0,0,0,"BTN",0,NA,"Asia",0,NA
"127",1980,770,"PAK","Pakistan","PK",586,"PAK","Southern Asia","PAK",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,296.17935725117,387.504531714961,79984297,3,3,467,0.0094339,0,442,437,"PAK",0,NA,"Asia",97,NA
"128",1980,771,"BGD","Bangladesh","BD",50,"BNG","Southern Asia","BGD",-4,-4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,219.575608475631,228.683861024002,82498440,3,3,71,0.0052068,71,124,1250,"BGD",0,NA,"Asia",88.3000030517578,NA
"129",1980,775,"MMR","Myanmar (Burma)","MM",104,"MYA","South-Eastern Asia","MMR",-8,-8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.290388618472,34474755,NA,3,179,0.0033506,0,NA,0,"MMR",0,NA,"Asia",4,NA
"130",1980,780,"LKA","Sri Lanka","LK",144,"SRI","Southern Asia","LKA",6,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,272.911229373875,284.257462114365,14747000,2,1,18,0.0009545,0,295,0,"LKA",0,NA,"Asia",8,NA
"131",1980,790,"NPL","Nepal","NP",524,"NEP","Southern Asia","NPL",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,135.275285420379,145.223053435426,14384864,3,2,21,0.0007898,0,82,312,"NPL",0,NA,"Asia",3,NA
"132",1980,800,"THA","Thailand","TH",764,"THI","South-Eastern Asia","THA",2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,683.008316195416,706.519883454029,47369137,3,3,234,0.0049014,822,336,250,"THA",0,NA,"Asia",3.79999995231628,NA
"133",1980,811,"KHM","Cambodia","KH",116,"CAM","South-Eastern Asia","KHM",NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.339108485755,6699273,3,3,35,0.000659,6971,57,3125,"KHM",1,NA,"Asia",2,NA
"134",1980,812,"LAO","Laos","LA",418,"LAO","South-Eastern Asia","LAO",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.8885326052067,3250924,3,3,55,0.0005248,0,NA,0,"LAO",0,NA,"Asia",1,NA
"135",1980,818,"VNM","Vietnam","VN",704,"VIE","South-Eastern Asia","VNM",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6374704025542,53700000,NA,NA,NA,NA,0,NA,0,"VNM",0,NA,"Asia",NA,NA
"136",1980,820,"MYS","Malaysia","MY",458,"MAL","South-Eastern Asia","MYS",4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1802.62509753545,1912.5447484069,13833739,2,2,83,0.0021197,0,326,0,"MYS",0,NA,"Asia",52.9000015258789,NA
"137",1980,830,"SGP","Singapore","SG",702,"SIN","South-Eastern Asia","SGP",-2,-2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5003.88611729686,4988.89234061604,2413900,3,3,50,0.0015824,0,260,NA,"SGP",0,NA,"Asia",14.8999996185303,NA
"138",1980,840,"PHL","Philippines","PH",608,"PHI","South-Eastern Asia","PHL",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,684.630216036853,758.538287607032,47398432,4,3,155,0.0046453,NA,422,2062,"PHL",0,NA,"Asia",0,NA
"139",1980,850,"IDN","Indonesia","ID",360,"INS","South-Eastern Asia","IDN",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,536.193682749449,545.174689845268,145494452,4,3,250,0.0126653,5357,336,1562,"IDN",0,NA,"Asia",88,NA
"140",1980,900,"AUS","Australia","AU",36,"AUL","Australia and New Zealand","AUS",10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,10187.7966672405,11793.457287914,14692000,NA,1,71,0.0072121,0,835,0,"AUS",0,NA,"West",0.899999976158142,NA
"141",1980,910,"PNG","Papua New Guinea","PG",598,"PNG","Melanesia","PNG",4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,791.788655142233,877.905426250286,3215483,NA,NA,3,0.0001862,0,87,0,"PNG",0,NA,"LA",0,NA
"142",1980,920,"NZL","New Zealand","NZ",554,"NEW","Australia and New Zealand","NZL",10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,7401.44356609475,7388.60696765135,3112900,NA,1,13,0.0005801,0,578,250,"NZL",0,NA,"West",0,NA
"143",1980,940,"SLB","Solomon Islands","SB",90,"SOL","Melanesia","SLB",7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,731.591980960097,622.355321553595,230614,NA,1,0,9.88e-06,0,0,0,"SLB",0,NA,"Asia",NA,NA
"144",1980,950,"FJI","Fiji","FJ",242,"FJI","Melanesia","FJI",9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,1893.04368540117,1913.15403530717,635256,NA,1,2,6.46e-05,0,90,0,"FJI",0,NA,"LA",8,NA
"146",1981,20,"CAN","Canada","CA",124,"CAN","Northern America","CAN",10,10,10,0,21,8,1,12,2,2,3,2,12279.0603568666,12346.5089319784,24900000,NA,1,81,0.0122387,0,980,0,"CAN",0,NA,"West",0.899999976158142,0
"147",1981,40,"CUB","Cuba","CU",192,"CUB","Caribbean","CUB",-7,-7,0,7,419,4,0,3,1,2,1,0,2038.21458741356,2038.21458741356,9886228,3,3,225,0.0029223,0,254,0,"CUB",0,NA,"LA",0,0
"148",1981,41,"HTI","Haiti","HT",332,"HAI","Caribbean","HTI",-9,-9,0,9,419,5,1,7,1,1,1,1,NA,243.250828719476,5821974,3,3,8,0.0003599,0,133,0,"HTI",0,NA,"LA",0,1
"149",1981,42,"DOM","Dominican Rep","DO",214,"DOM","Caribbean","DOM",6,6,6,0,419,7,2,12,2,2,2,2,1218.87275316979,1503.33110568769,5962066,NA,2,24,0.0007999,0,NA,562,"DOM",0,NA,"LA",0,0
"150",1981,51,"JAM","Jamaica","JM",388,"JAM","Caribbean","JAM",10,10,10,0,419,7,1,13,1,2,1,2,1377.71260284022,1564.33693332978,2162300,NA,1,2,0.0001411,0,240,0,"JAM",0,NA,"LA",0,0
"151",1981,52,"TTO","Trinidad and Tobago","TT",780,"TRI","Caribbean","TTO",8,8,8,0,419,8,2,13,2,2,2,2,6212.04633194196,6341.66907280198,1102562,NA,1,2,0.0003556,0,NA,0,"TTO",0,NA,"LA",6,0
"152",1981,70,"MEX","Mexico","MX",484,"MEX","Central America","MEX",-3,-3,1,4,419,1,1,10,1,2,1,1,3477.41879582357,4631.99895041504,71916281,3,3,125,0.0126195,0,670,0,"MEX",0,NA,"LA",0,0
"153",1981,90,"GTM","Guatemala","GT",320,"GUA","Central America","GTM",-5,-5,0,5,419,0,1,5,1,1,1,1,1199.40019374336,1069.26207979172,7176504,5,4,27,0.0006553,6000,259,5000,"GTM",5,NA,"LA",0,1
"154",1981,91,"HND","Honduras","HN",340,"HON","Central America","HND",NA,4,-88,-88,419,1,1,13,1,2,1,2,751.69628217604,896.764442326406,3750850,4,3,17,0.0004069,0,150,437,"HND",0,NA,"LA",0,0
"155",1981,92,"SLV","El Salvador","SV",222,"SAL","Central America","SLV",NA,0,-88,-88,419,0,1,6,1,2,1,0,725.992257491098,240.312922881174,4734486,5,4,23,0.0005313,13001,210,4125,"SLV",6,NA,"LA",0,5
"156",1981,93,"NIC","Nicaragua","NI",558,"NIC","Central America","NIC",-5,-5,0,5,419,3,1,NA,-999,2,-999,0,740.144633415297,931.051622182861,3343536,2,3,39,0.0005365,200,187,0,"NIC",2,NA,"LA",0,0
"157",1981,94,"CRI","Costa Rica","CR",188,"COS","Central America","CRI",10,10,10,0,419,8,2,12,2,2,2,1,1086.53814563791,1380.54257627018,2414832,NA,1,6,0.0002009,0,266,0,"CRI",1,NA,"LA",0,0
"158",1981,95,"PAN","Panama","PA",591,"PAN","Central America","PAN",-6,-6,0,6,419,6,1,NA,1,2,2,1,2116.06748139051,2240.04866978042,2038073,NA,2,9,0.0002864,0,276,250,"PAN",0,NA,"LA",0,0
"159",1981,100,"COL","Colombia","CO",170,"COL","South America","COL",8,8,8,0,419,1,1,11,2,1,1,1,1320.80442653271,1867.0428344674,27550172,4,3,65,0.0036914,340,497,2750,"COL",1,NA,"LA",0,1
"160",1981,101,"VEN","Venezuela","VE",862,"VEN","South America","VEN",9,9,9,0,419,6,2,14,2,1,2,2,4855.37849673035,4989.33813988111,15549525,2,1,55,0.0043786,0,NA,0,"VEN",0,NA,"LA",0,0
"161",1981,110,"GUY","Guyana","GY",328,"GUY","South America","GUY",-7,-7,0,7,419,5,1,4,1,2,1,1,735.316564245743,1167.39771562837,775662,NA,3,7,8.11e-05,0,127,125,"GUY",0,NA,"LA",9,0
"162",1981,115,"SUR","Suriname","SR",740,"SUR","South America","SUR",-1,-1,1,2,419,NA,NA,NA,NA,NA,NA,NA,2424.8780128574,3322.37423426673,366637,3,2,1,5.37e-05,0,80,0,"SUR",0,NA,"LA",NA,0
"163",1981,130,"ECU","Ecuador","EC",218,"ECU","South America","ECU",9,9,9,0,419,5,1,10,1,1,0,1,2688.306366091,2035.6252953212,8113200,NA,2,34,0.0011365,0,314,750,"ECU",0,NA,"LA",0,0
"164",1981,135,"PER","Peru","PE",604,"PER","South America","PER",7,7,7,0,419,4,2,12,1,1,1,1,1186.17422416314,1150.87819498416,17766418,3,2,157,0.0032975,0,472,2312,"PER",0,NA,"LA",0,0
"165",1981,140,"BRA","Brazil","BR",76,"BRA","South America","BRA",-4,-4,2,6,419,4,1,10,1,2,1,1,2115.07437658982,1810.09766978767,124610790,2,2,450,0.0225255,0,764,1187,"BRA",0,NA,"LA",0,0
"166",1981,145,"BOL","Bolivia","BO",68,"BOL","South America","BOL",-7,-7,0,7,419,2,1,2,0,0,0,0,1071.76398737786,703.12593661034,5497112,5,4,26,0.0007883,0,280,2562,"BOL",2,NA,"LA",0,1
"167",1981,150,"PRY","Paraguay","PY",600,"PAR","South America","PRY",-8,-8,0,8,419,3,0,4,1,1,1,1,1585.53710792614,1509.94165269863,3291955,3,3,15,0.0003341,0,232,0,"PRY",0,NA,"LA",0,1
"168",1981,155,"CHL","Chile","CL",152,"CHL","South America","CHL",-7,-7,0,7,419,1,1,7,-999,-999,-999,1,2872.85433640699,3201.04401521372,11363219,5,3,116,0.0030867,0,520,250,"CHL",6,NA,"LA",0,1
"169",1981,160,"ARG","Argentina","AR",32,"ARG","South America","ARG",-8,-8,0,8,419,1,1,7,-999,-999,-999,0,2755.74442766573,2736.18648362802,28550123,5,3,155,0.0065027,0,745,625,"ARG",10,NA,"LA",0,5
"170",1981,165,"URY","Uruguay","UY",858,"URU","South America","URY",-7,-7,0,7,419,4,1,9,1,1,1,1,3764.35843504936,4047.7751530683,2934985,4,3,28,0.0006329,0,430,0,"URY",1,NA,"LA",0,2
"171",1981,200,"GBR","United Kingdom","GB",826,"UKG","Northern Europe","GBR",10,10,10,0,150,7,1,13,2,1,2,2,9567.44089917967,9144.37221035952,56333829,1,1,341,0.0248329,113,1380,11437,"GBR",1,NA,"West",1.60000002384186,2
"172",1981,205,"IRL","Ireland","IE",372,"IRE","Northern Europe","IRL",10,10,10,0,150,7,1,13,2,2,3,2,5980.1765496848,5910.18310968327,3453000,1,1,19,0.0005307,0,630,0,"IRL",3,NA,"West",0.109999999403954,2
"173",1981,210,"NLD","Netherlands","NL",528,"NTH","Western Europe","NLD",10,10,10,0,150,8,1,13,3,2,3,2,11328.9105955433,10733.6455689901,14247208,NA,1,108,0.0060521,0,1318,250,"NLD",0,NA,"West",3,0
"174",1981,211,"BEL","Belgium","BE",56,"BEL","Western Europe","BEL",10,10,10,0,150,8,2,14,2,2,2,2,10663.2620404455,10486.4400181246,9858982,NA,1,110,0.0060742,0,1341,500,"BEL",0,NA,"West",2.5,0
"175",1981,212,"LUX","Luxembourg","LU",442,"LUX","Western Europe","LUX",10,10,10,0,150,8,2,14,2,2,2,2,14418.7218389098,13734.3083738058,365225,NA,1,1,0.0009408,0,533,0,"LUX",0,NA,"West",NA,0
"176",1981,220,"FRA","France","FR",250,"FRN","Western Europe","FRA",8,8,8,0,150,8,2,14,2,2,2,2,11126.6819578506,10915.2044560053,55505282,2,1,575,0.0218667,0,1457,0,"FRA",1,NA,"West",1,0
"177",1981,225,"CHE","Switzerland","CH",756,"SWZ","Western Europe","CHE",10,10,10,0,150,8,2,14,2,2,2,2,17110.4451362671,16317.8552168496,6354074,2,1,23,0.0014924,0,1264,0,"CHE",0,NA,"West",2.20000004768372,0
"178",1981,230,"ESP","Spain","ES",724,"SPN","Southern Europe","ESP",9,9,9,0,150,4,2,13,1,1,1,1,5359.14324563775,5215.91689787351,37740556,2,1,366,0.0119135,30,1091,5125,"ESP",3,NA,"West",1.20000004768372,3
"179",1981,235,"PRT","Portugal","PT",620,"POR","Southern Europe","PRT",9,9,9,0,150,8,2,11,1,2,1,1,3246.29461923831,3208.35120942935,9851362,1,1,88,0.0016025,0,695,250,"PRT",0,NA,"West",0,0
"180",1981,260,"DEU","Germany West","DE",280,"GFR","Western Europe","DEU",10,10,10,0,150,8,2,13,3,2,3,2,10170.4462754224,NA,78407907,2,1,493,0.0293089,0,NA,NA,"DEU",0,NA,"West",1.70000004768372,0
"181",1981,265,"","Germany East","DD",278,"GDR","Eastern Europe","DDR",-9,-9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,231,0.0091922,0,NA,0,"DDR",0,NA,"EECA",0,0
"182",1981,290,"POL","Poland","PL",616,"POL","Eastern Europe","POL",-8,-8,0,8,150,6,1,7,1,2,1,1,NA,1522.77839415493,35898587,3,2,414,0.015251,0,670,1812,"POL",3,NA,"EECA",0,0
"183",1981,305,"AUT","Austria","AT",40,"AUS","Western Europe","AUT",10,10,10,0,150,8,2,13,2,2,2,2,9362.63998455272,9311.50714377464,7568710,NA,1,40,0.0026665,0,1104,0,"AUT",0,NA,"West",2.09999990463257,0
"184",1981,310,"HUN","Hungary","HU",348,"HUN","Eastern Europe","HUN",-7,-7,0,7,150,7,0,6,1,2,1,0,NA,2385.63276842261,10711848,2,2,119,0.003957,0,605,0,"HUN",0,NA,"EECA",0,0
"185",1981,315,"","Czechoslovakia","CS",200,"CZE","Eastern Europe","CSK",-7,-7,0,7,150,3,0,3,1,1,1,0,NA,3304.86242058655,NA,3,3,194,0.0090843,0,NA,0,"CSK",0,NA,"EECA",0,0
"186",1981,325,"ITA","Italy","IT",380,"ITA","Southern Europe","ITA",10,10,10,0,150,7,2,14,2,2,2,2,7600.4548672472,7361.04262986958,56501675,2,1,505,0.0186415,0,1343,875,"ITA",0,NA,"West",0,0
"187",1981,339,"ALB","Albania","AL",8,"ALB","Southern Europe","ALB",-9,-9,0,9,150,1,0,0,1,2,1,0,NA,819.934440122855,2726056,3,3,41,0.0005657,0,48,0,"ALB",0,NA,"EECA",70,0
"188",1981,345,"MKD","Yugoslavia","MK",807,"YUG","Southern Europe","MKD",-5,-5,1,6,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911496,3,3,260,0.0055285,0,NA,NA,"MKD",0,NA,"EECA",NA,1
"189",1981,350,"GRC","Greece","GR",300,"GRC","Southern Europe","GRC",8,8,8,0,150,7,2,13,1,1,2,1,5400.12056063661,5130.79709525187,9729350,2,1,188,0.0032167,0,702,0,"GRC",0,NA,"EECA",1.29999995231628,0
"190",1981,352,"CYP","Cyprus","CY",196,"CYP","Western Asia","CYP",10,10,10,0,142,7,1,11,1,1,2,2,4033.24037707011,4178.8852330257,689173,NA,1,16,0.0001869,0,181,0,"CYP",0,NA,"EECA",18,0
"191",1981,355,"BGR","Bulgaria","BG",100,"BUL","Eastern Europe","BGR",-7,-7,0,7,150,3,0,0,1,2,2,0,2255.76122683521,1390.75610595392,8891117,3,3,188,0.0039652,0,406,0,"BGR",0,NA,"EECA",13,0
"192",1981,360,"ROM","Romania","RO",642,"RUM","Eastern Europe","ROU",-8,-8,0,8,150,4,1,2,2,3,2,0,NA,1962.27547430354,22415169,3,2,212,0.0092532,0,434,0,"ROU",0,NA,"EECA",0.200000002980232,0
"193",1981,364,"","USSR","SU",810,"USR","Eastern Europe","SVU",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393.45282023285,NA,NA,NA,NA,NA,0,NA,0,"SVU",11,NA,"EECA",NA,6
"194",1981,375,"FIN","Finland","FI",246,"FIN","Northern Europe","FIN",10,10,10,0,150,8,2,14,2,3,3,2,10934.5680935815,10788.1997417942,4799964,NA,1,36,0.001805,0,1003,0,"FIN",0,NA,"West",0,0
"195",1981,380,"SWE","Sweden","SE",752,"SWD","Northern Europe","SWE",10,10,10,0,150,8,2,14,2,2,3,2,15366.6685913567,14788.6126238216,8320503,NA,1,70,0.0034514,0,1184,250,"SWE",0,NA,"West",0,0
"196",1981,385,"NOR","Norway","NO",578,"NOR","Northern Europe","NOR",10,10,10,0,150,8,2,14,2,2,2,2,15334.6079635881,15351.5297800019,4099702,NA,1,39,0.0017488,0,1030,250,"NOR",0,NA,"West",0,0
"197",1981,390,"DNK","Denmark","DK",208,"DEN","Northern Europe","DNK",10,10,10,0,150,8,2,14,2,2,3,2,11984.0137619734,11780.7873043082,5121572,NA,1,33,0.0013654,0,1145,0,"DNK",0,NA,"West",1.5,0
"198",1981,402,"CPV","Cape Verde","CV",132,"CAP","Western Africa","CPV",-4,-4,2,6,2,NA,NA,NA,NA,NA,NA,NA,458.125672070416,521.051185362695,304432,NA,2,4,3.56e-05,0,0,0,"CPV",0,NA,"Africa",NA,0
"199",1981,404,"GNB","Guinea-Bissau","GW",624,"GNB","Western Africa","GNB",-7,-7,0,7,2,7,0,5,-999,1,-999,0,185.944412902344,672.102622538964,832141,2,2,12,0.0001255,0,0,0,"GNB",0,NA,"Africa",45,0
"200",1981,411,"GNQ","Equatorial Guinea","GQ",226,"EQG","Middle Africa","GNQ",-7,-7,0,7,2,NA,NA,NA,NA,NA,NA,NA,157.84340394697,217.549353462423,232708,2,2,2,4.75e-05,0,0,1875,"GNQ",0,NA,"Africa",NA,0
"201",1981,420,"GMB","Gambia","GM",270,"GAM","Western Africa","GMB",7,7,7,0,2,8,0,8,1,2,1,0,349.797206726996,853.58614187757,625413,3,1,1,3.09e-05,NA,NA,2125,"GMB",0,NA,"Africa",90,0
"202",1981,432,"MLI","Mali","ML",466,"MLI","Western Africa","MLI",-7,-7,0,7,2,6,1,7,-999,1,-999,1,217.558462614003,203.797578094017,6865516,3,3,8,0.0004377,0,69,312,"MLI",0,NA,"Africa",90,0
"203",1981,433,"SEN","Senegal","SN",686,"SEN","Western Africa","SEN",-1,-1,2,3,2,8,2,14,1,1,1,2,555.019577016991,471.572300533343,5723711,NA,1,14,0.000569,0,215,0,"SEN",0,NA,"Africa",92,0
